"Company";"TypeName";"Inches";"resolution_height";"touchscreen";"resolution_width";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"secondary_storage";"primrary_storage";"memory_type";"gpu_brand";"OpSys";"Weight";"Price";"id"
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";4.3;122491;989
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.7;85141;990
"Asus";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.5;95851;991
"Toshiba";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.5;16;0;256;"SSD";"Nvidia";"windows";2.4;75924;992
"Apple";"Ultrabook";11.6;768;0;1366;"Intel";"Core i5";1.6;4;0;256;"Flash Storage";"Intel";"macos";1.08;51096;993
"Dell";"Ultrabook";12.5;768;0;1366;"Intel";"Core i3";2.3;4;0;500;"HDD";"Intel";"windows";1.5;60481;994
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"windows";2.1;25468;995
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";2.3;55923;996
"HP";"Ultrabook";14.0;1440;0;2560;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.54;117120;997
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.54;53280;998
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";2.24;39267;999
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.4;8;500;256;"Hybrid";"Intel";"windows";1.84;112066;1000
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";2.3;62284;1001
"Lenovo";"Notebook";13.3;1080;0;1920;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";1.4;79867;1002
"Lenovo";"Notebook";15.6;1080;0;1920;"AMD";"A12-Series 9720P";3.6;6;0;256;"SSD";"AMD";"windows";2.2;31839;1003
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.43;78268;1004
"Asus";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.45;68198;1005
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;8;0;1024;"HDD";"AMD";"windows";2.5;41772;1006
"Lenovo";"Notebook";15.6;768;0;1366;"AMD";"E-Series 9000";2.2;4;0;500;"HDD";"AMD";"windows";2.2;15931;1007
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.7;16;1024;256;"Hybrid";"Nvidia";"windows";3.78;127819;1008
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.7;16;1024;256;"Hybrid";"Nvidia";"windows";3.78;82352;1009
"HP";"Notebook";13.3;768;0;1366;"Intel";"Core i3";2.4;4;0;500;"HDD";"Intel";"windows";1.49;42624;1010
"Lenovo";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";4.6;122011;1011
"Acer";"Notebook";17.3;900;0;1600;"Intel";"Core i3";2.0;8;0;1024;"HDD";"Nvidia";"windows";3.3;33513;1012
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"linux";2.4;19277;1013
"Dell";"2 in 1 Convertible";17.3;1080;1;1920;"Intel";"Core i7";2.7;16;0;512;"SSD";"Nvidia";"windows";2.77;95851;1014
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;4;0;256;"SSD";"Intel";"windows";1.54;58607;1015
"HP";"Ultrabook";15.6;1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.88;115709;1016
"Toshiba";"Notebook";13.3;768;0;1366;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.5;64469;1017
"Asus";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.2;130483;1018
"Asus";"Netbook";11.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;16;"Flash Storage";"Intel";"other";1.2;15339;1019
"Lenovo";"2 in 1 Convertible";14.0;1440;1;2560;"Intel";"Core i7";2.6;16;0;512;"SSD";"Intel";"windows";2.8;130003;1020
"Lenovo";"Notebook";14.0;1440;0;2560;"Intel";"Core i7";2.6;16;0;256;"SSD";"Intel";"windows";1.1;139594;1021
"Apple";"Ultrabook";12.0;1440;0;2304;"Intel";"Core M";1.2;8;0;512;"Flash Storage";"Intel";"macos";0.0;68145;1022
"Dell";"Notebook";14.0;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";1.6;46620;1023
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.4;4;0;256;"SSD";"Intel";"windows";2.04;41025;1024
"Lenovo";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";1.7;79867;1025
"Asus";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";2.34;123876;1026
"MSI";"Gaming";14.0;1080;0;1920;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";1.7;94252;1027
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.4;60888;1028
"Asus";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;1024;128;"Hybrid";"Nvidia";"windows";2.2;93187;1029
"HP";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"windows";1.48;86793;1030
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"windows";1.91;52161;1031
"Lenovo";"Notebook";17.3;2160;0;3840;"Intel";"Core i7";2.7;16;0;512;"SSD";"Nvidia";"windows";2.4;158135;1032
"MSI";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";2.43;103842;1033
"Dell";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.62;43636;1034
"HP";"Ultrabook";14.0;1080;0;1920;"Intel";"Core i7";2.7;8;0;512;"SSD";"Intel";"windows";1.48;111302;1035
"Toshiba";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.47;79387;1036
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";2.04;44702;1037
"Dell";"2 in 1 Convertible";15.6;1080;1;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";0.0;53227;1038
"Dell";"Ultrabook";12.5;768;0;1366;"Intel";"Core i3";2.3;4;0;128;"SSD";"Intel";"windows";1.5;62176;1039
"Dell";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.23;74539;1040
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.43;118761;1041
"Acer";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.7;67133;1042
"Lenovo";"2 in 1 Convertible";13.9;2160;1;3840;"Intel";"Core i7";1.8;16;0;512;"SSD";"Intel";"windows";1.4;98515;1043
"HP";"Workstation";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Nvidia";"windows";2.59;118761;1044
"Toshiba";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;8;0;128;"SSD";"Intel";"windows";2.0;42251;1045
"HP";"Ultrabook";15.6;1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"Intel";"windows";1.91;35112;1046
"HP";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";1.28;90576;1047
"Dell";"2 in 1 Convertible";15.6;1080;1;1920;"Intel";"Core i3";2.3;4;0;1024;"HDD";"Intel";"windows";2.08;42410;1048
"Asus";"Ultrabook";15.6;1080;0;1920;"Intel";"Core i7";2.8;16;0;512;"SSD";"Nvidia";"windows";1.8;105654;1049
"HP";"2 in 1 Convertible";13.3;1440;1;2560;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";1.48;95851;1050
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.5;4;0;16;"SSD";"Intel";"other";2.2;11136;1051
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"windows";2.3;22305;1052
"HP";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.34;63350;1053
"Xiaomi";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Nvidia";"other";1.95;63883;1054
"Toshiba";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.2;84715;1055
"Dell";"Notebook";17.3;1080;1;1920;"Intel";"Core i7";1.8;16;0;512;"SSD";"Nvidia";"windows";2.77;82531;1056
"HP";"Workstation";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Nvidia";"windows";2.0;101179;1057
"Apple";"Ultrabook";13.3;900;0;1440;"Intel";"Core i5";1.6;8;0;128;"Flash Storage";"Intel";"macos";1.35;58555;1058
"HP";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.11;61219;1059
"HP";"Ultrabook";12.5;1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.26;122381;1060
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"other";2.3;30529;1061
"HP";"Notebook";14.0;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Nvidia";"windows";1.64;63160;1062
"Dell";"Notebook";15.6;2160;1;3840;"Intel";"Core i7";2.8;16;0;512;"SSD";"Nvidia";"windows";2.06;127712;1063
"HP";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"windows";2.62;47899;1064
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"other";2.4;41505;1065
"Dell";"2 in 1 Convertible";15.6;1080;1;1920;"Intel";"Core i5";2.7;8;0;256;"SSD";"Intel";"windows";2.3;58288;1066
"Toshiba";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.5;8;0;500;"HDD";"Nvidia";"windows";2.2;43263;1067
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Nvidia";"windows";2.18;53807;1068
"Dell";"2 in 1 Convertible";13.3;1800;1;3200;"Intel";"Core i5";1.2;8;0;256;"SSD";"Intel";"windows";1.24;96597;1069
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"AMD";"windows";2.2;42624;1070
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;8;0;1024;"HDD";"Intel";"windows";2.2;24456;1071
"Acer";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i5";1.2;8;0;256;"SSD";"Intel";"windows";1.12;52694;1072
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";2.04;52161;1073
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Pentium Quad";1.6;4;0;500;"HDD";"Intel";"linux";2.2;17263;1074
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.5;4;0;1024;"Hybrid";"Intel";"windows";2.32;43956;1075
"Dell";"Ultrabook";15.6;1080;0;1920;"Intel";"Core i7";1.9;8;256;256;"SSD";"Intel";"windows";1.88;69157;1076
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"other";2.1;25414;1077
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"AMD";"windows";1.86;23373;1078
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;500;"HDD";"Intel";"windows";2.2;20193;1079
"Dell";"Notebook";17.3;1080;0;1920;"Intel";"Core i7";1.8;8;1024;128;"Hybrid";"AMD";"windows";2.8;57809;1080
"Dell";"Ultrabook";13.3;1800;1;3200;"Intel";"Core i7";2.7;16;0;1024;"SSD";"Intel";"windows";1.2;120093;1081
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;16;0;512;"SSD";"Nvidia";"windows";3.31;69530;1082
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;0;1024;"HDD";"Nvidia";"windows";2.6;47899;1083
"HP";"Notebook";15.6;768;0;1366;"AMD";"A6-Series 9220";2.5;4;0;500;"HDD";"AMD";"windows";1.86;21259;1084
"Vero";"Notebook";14.0;1080;0;1920;"Intel";"Celeron Dual";1.1;4;0;32;"Flash Storage";"Intel";"windows";1.3;13853;1085
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";1.91;114732;1086
"HP";"Notebook";14.0;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;32;"SSD";"Intel";"windows";1.44;12201;1087
"HP";"Notebook";15.6;1080;0;1920;"AMD";"A9-Series 9410";2.9;6;0;1024;"Hybrid";"AMD";"windows";2.04;29303;1088
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.3;4;0;500;"HDD";"Intel";"windows";2.07;34632;1089
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.7;8;0;1024;"HDD";"AMD";"linux";2.3;42943;1090
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.3;4;0;500;"HDD";"Intel";"windows";2.31;37570;1091
"Lenovo";"2 in 1 Convertible";14.0;1440;1;2560;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.36;87219;1092
"HP";"Notebook";17.3;1080;0;1920;"Intel";"Core i5";1.6;8;0;1024;"HDD";"Nvidia";"windows";2.5;47739;1093
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.3;6;0;128;"SSD";"Nvidia";"windows";2.4;30316;1094
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"other";1.96;26587;1095
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.7;12;0;1024;"HDD";"Intel";"windows";2.3;37992;1096
"Dell";"Gaming";15.6;2160;0;3840;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.62;79813;1097
"Acer";"Notebook";15.6;768;0;1366;"AMD";"A8-Series 7410";2.2;8;0;1024;"HDD";"AMD";"windows";2.4;23923;1098
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Intel";"windows";1.9;29251;1099
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.95;74059;1100
"Dell";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i7";2.7;12;0;256;"SSD";"Intel";"windows";1.6;69211;1101
"Chuwi";"Notebook";15.6;1080;0;1920;"Intel";"Atom x5-Z8300";1.4;4;0;64;"Flash Storage";"Intel";"windows";1.89;13053;1102
"Lenovo";"Ultrabook";15.6;1080;0;1920;"Intel";"Core i7";2.7;6;0;256;"SSD";"Nvidia";"windows";1.54;44276;1103
"Lenovo";"Notebook";14.0;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.9;57116;1104
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";2.94;96916;1105
"Xiaomi";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"other";1.3;53275;1106
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Nvidia";"linux";1.98;47686;1107
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";2.0;4;0;500;"HDD";"Intel";"windows";2.1;17742;1108
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Nvidia";"windows";2.2;24935;1109
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.6;6;0;1024;"HDD";"Nvidia";"windows";2.18;42571;1110
"Dell";"Notebook";17.3;1080;0;1920;"Intel";"Core i7";1.8;8;1024;128;"Hybrid";"AMD";"linux";2.8;58555;1111
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Pentium Quad";1.6;4;0;500;"HDD";"Intel";"windows";2.2;23656;1112
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;16;0;1024;"HDD";"Nvidia";"other";4.0;53173;1113
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;12;0;1024;"HDD";"Nvidia";"linux";3.0;50563;1114
"Asus";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;1024;256;"Hybrid";"Nvidia";"windows";0.0;48432;1115
"HP";"Notebook";14.0;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;32;"Flash Storage";"Intel";"windows";1.44;13267;1116
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.9;103843;1117
"Lenovo";"Notebook";17.3;900;0;1600;"Intel";"Core i5";1.6;8;0;256;"SSD";"Nvidia";"other";2.8;37189;1118
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Intel";"windows";2.25;29784;1119
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.1;4;0;1024;"HDD";"Intel";"windows";2.0;18062;1120
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.4;8;0;500;"HDD";"Intel";"windows";2.09;55754;1121
"Dell";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i7";1.8;8;0;1024;"HDD";"Intel";"windows";1.62;44702;1122
"Dell";"2 in 1 Convertible";15.6;1080;1;1920;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";2.09;62817;1123
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"windows";2.2;44702;1124
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;16;0;2048;"HDD";"AMD";"windows";2.32;52747;1125
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";1.8;8;0;1024;"HDD";"Nvidia";"windows";2.2;39694;1126
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";1.8;102777;1127
"Dell";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.29;77682;1128
"Acer";"Netbook";11.6;768;0;1366;"Intel";"Celeron Dual";1.5;2;0;32;"SSD";"Intel";"other";1.3;9271;1129
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";4.0;101232;1130
"Acer";"Notebook";15.6;1080;0;1920;"Intel";"Core i5";2.5;4;0;256;"SSD";"Nvidia";"windows";2.23;36816;1131
"HP";"Notebook";17.3;1080;0;1920;"Intel";"Core i5";1.6;8;0;1024;"HDD";"Nvidia";"windows";2.5;48698;1132
"HP";"Ultrabook";12.5;768;0;1366;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";1.26;83064;1133
"Dell";"Ultrabook";13.3;1800;1;3200;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"linux";1.23;58555;1134
"Lenovo";"Notebook";17.3;900;0;1600;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"windows";2.8;26054;1135
"Acer";"Notebook";17.3;900;0;1600;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Nvidia";"windows";3.3;31861;1136
"Asus";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.7;64;0;1024;"SSD";"Nvidia";"windows";3.58;211788;1137
"Asus";"Notebook";14.0;768;0;1366;"AMD";"E-Series E2-6110";1.5;2;0;32;"Flash Storage";"AMD";"windows";1.65;10603;1138
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"windows";2.29;26107;1139
"Acer";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";4.2;138475;1140
"Microsoft";"Ultrabook";13.5;1504;1;2256;"Intel";"Core i5";2.5;4;0;128;"SSD";"Intel";"windows";0.0;58022;1141
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.96;36177;1142
"Dell";"2 in 1 Convertible";13.3;1080;1;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.62;42518;1143
"Razer";"Gaming";17.3;2160;1;3840;"Intel";"Core i7";2.9;32;0;1024;"SSD";"Nvidia";"windows";3.49;324955;1144
"HP";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";1.8;16;0;512;"SSD";"Intel";"windows";2.1;61752;1145
"Lenovo";"Gaming";15.6;1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"windows";2.4;43636;1146
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.5;8;0;1024;"Hybrid";"AMD";"windows";2.32;47686;1147
"HP";"Netbook";11.6;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;32;"Flash Storage";"Intel";"windows";1.17;11136;1148
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.5;4;0;500;"HDD";"Nvidia";"windows";2.2;38379;1149
"HP";"Notebook";17.3;1080;0;1920;"AMD";"A6-Series 9220";2.5;4;0;500;"HDD";"AMD";"windows";2.71;23390;1150
"Lenovo";"2 in 1 Convertible";14.0;1080;1;1920;"Intel";"Core i7";2.5;4;0;128;"SSD";"Intel";"windows";1.8;33993;1151
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"windows";2.2;19660;1152
"Lenovo";"Notebook";17.3;1080;0;1920;"Intel";"Core i7";1.8;8;0;2048;"HDD";"Nvidia";"other";2.8;45235;1153
"Lenovo";"2 in 1 Convertible";13.3;1800;1;3200;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.3;79867;1154
"Dell";"Ultrabook";13.3;1080;0;1920;"Intel";"Core i7";1.8;64;0;256;"SSD";"AMD";"windows";1.4;50882;1155
"Lenovo";"Notebook";14.0;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;64;"Flash Storage";"Intel";"windows";1.5;12201;1156
"Dell";"Ultrabook";13.3;1800;1;3200;"Intel";"Core i7";1.8;16;0;512;"SSD";"Intel";"windows";1.2;99580;1157
"Dell";"Gaming";15.6;2160;0;3840;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";3.21;70809;1158
"MSI";"Gaming";15.6;1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";2.4;65481;1159
"Lenovo";"Notebook";17.3;900;0;1600;"Intel";"Core i7";2.7;6;1024;128;"Hybrid";"Nvidia";"windows";2.8;45768;1160
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i7";2.5;6;0;1024;"HDD";"AMD";"windows";2.19;40706;1161
"Lenovo";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"other";2.1;21205;1162
"Apple";"Ultrabook";12.0;1440;0;2304;"Intel";"Core M";1.1;8;0;256;"Flash Storage";"Intel";"macos";0.0;69264;1163
"Lenovo";"2 in 1 Convertible";14.0;1080;1;1920;"Intel";"Core i5";2.3;4;0;128;"SSD";"Intel";"windows";1.8;44383;1164
"Asus";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"windows";2.2;19660;1165
"Lenovo";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"other";2.2;37776;1166
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.3;4;0;500;"HDD";"Intel";"windows";2.06;25680;1167
"HP";"Notebook";13.3;1080;0;1920;"Intel";"Core i5";1.6;8;0;512;"SSD";"Intel";"windows";1.49;51096;1168
"Apple";"Ultrabook";13.3;900;0;1440;"Intel";"Core i5";1.6;8;0;256;"Flash Storage";"Intel";"macos";1.35;53173;1169
"Asus";"Ultrabook";13.3;1080;0;1920;"Intel";"Core M";0.9;8;0;512;"SSD";"Intel";"windows";1.2;38841;1170
"HP";"Notebook";15.6;768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";2.31;63883;1171
"HP";"Gaming";17.3;1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";3.35;73473;1172
"Asus";"Ultrabook";13.3;1080;0;1920;"Intel";"Core M";0.9;8;0;512;"SSD";"Intel";"windows";1.2;38841;1173
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.4;6;0;1024;"HDD";"Intel";"windows";2.3;24456;1174
"HP";"Notebook";17.3;1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"Nvidia";"windows";2.5;55678;1175
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Core i3";2.4;6;0;1024;"HDD";"Intel";"windows";2.3;24456;1176
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"AMD";"windows";2.2;46354;1177
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"linux";2.4;15398;1178
"Asus";"Notebook";14.0;1080;0;1920;"Intel";"Core i3";2.4;4;0;256;"SSD";"Intel";"windows";2.0;40972;1179
"Dell";"Gaming";15.6;2160;0;3840;"Intel";"Core i7";2.8;16;1024;512;"Hybrid";"Nvidia";"windows";2.65;98302;1180
"HP";"Ultrabook";12.5;1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.26;63883;1181
"Acer";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"linux";2.4;15398;1182
"Dell";"Notebook";15.6;768;0;1366;"Intel";"Celeron Dual";1.6;2;0;500;"HDD";"Intel";"windows";2.2;20193;1183
"Dell";"Notebook";15.6;1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"AMD";"linux";2.25;22804;1184
