"index";"Company";"TypeName";"Inches";"screen_size";"resolution_height";"touchscreen";"resolution_width";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"secondary_storage";"primrary_storage";"memory_type";"gpu_brand";"OpSys";"Weight";"Price";"ppi"
924;"Dell";"2 in 1 Convertible";13.3;"1";1080;1;1920;"Intel";"Core i7";1.3;16;0;256;"SSD";"Intel";"windows";1.22;87859;166
925;"Lenovo";"2 in 1 Convertible";14.0;"1";1080;1;1920;"Intel";"Core i7";2.6;8;0;512;"SSD";"Nvidia";"windows";1.8;109244;157
926;"Lenovo";"Notebook";15.6;"3";768;0;1366;"AMD";"E-Series 9000";2.2;4;0;500;"HDD";"AMD";"windows";2.2;15931;100
927;"Lenovo";"Ultrabook";12.5;"1";1080;0;1920;"Intel";"Core i5";2.6;8;0;256;"SSD";"Intel";"windows";1.36;93773;176
928;"HP";"2 in 1 Convertible";11.6;"1";768;1;1366;"Intel";"Celeron Dual";1.1;4;0;32;"Flash Storage";"Intel";"other";1.4;32767;135
929;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i3";2.4;4;0;500;"HDD";"Intel";"windows";2.04;36497;141
930;"MSI";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.7;16;1024;256;"Hybrid";"Nvidia";"windows";3.78;127819;127
931;"MSI";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.7;16;1024;256;"Hybrid";"Nvidia";"windows";3.78;82352;127
932;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"windows";2.4;21887;100
933;"HP";"Notebook";13.3;"1";768;0;1366;"Intel";"Core i3";2.4;4;0;500;"HDD";"Intel";"windows";1.49;42624;118
934;"Dell";"Notebook";15.6;"3";2160;1;3840;"Intel";"Core i5";2.3;8;0;256;"SSD";"Nvidia";"windows";2.04;119916;282
935;"Chuwi";"Notebook";15.6;"3";1080;0;1920;"Intel";"Atom x5-Z8300";1.4;4;0;64;"Flash Storage";"Intel";"windows";1.89;13053;141
936;"Lenovo";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";4.6;122011;127
937;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.7;8;0;1024;"HDD";"AMD";"windows";2.36;39907;100
938;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.3;4;0;1024;"HDD";"Nvidia";"other";2.45;30849;100
939;"Acer";"Notebook";17.3;"3";900;0;1600;"Intel";"Core i3";2.0;8;0;1024;"HDD";"Nvidia";"windows";3.3;33513;106
940;"HP";"Notebook";17.3;"3";1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Nvidia";"windows";2.63;63936;127
941;"HP";"Ultrabook";12.5;"1";1080;0;1920;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"windows";1.26;84129;176
942;"Lenovo";"Ultrabook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;6;0;256;"SSD";"Nvidia";"windows";1.54;44276;141
943;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"AMD";"windows";1.9;43317;141
944;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Nvidia";"windows";2.2;30849;141
945;"Lenovo";"Notebook";17.3;"3";900;0;1600;"Intel";"Core i7";2.7;6;1024;128;"Hybrid";"Nvidia";"windows";2.8;50563;106
946;"Lenovo";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.9;57116;157
947;"Lenovo";"2 in 1 Convertible";10.1;"1";1200;1;1920;"Intel";"Atom x5-Z8550";1.4;4;0;64;"Flash Storage";"Intel";"other";0.69;29251;224
948;"Dell";"Gaming";15.6;"3";2160;1;3840;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";2.72;58555;282
949;"MSI";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";2.94;96916;141
950;"MSI";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.2;61219;141
951;"Dell";"Ultrabook";13.3;"1";1800;1;3200;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.29;86527;276
952;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.6;16;1024;512;"Hybrid";"Nvidia";"windows";2.73;95851;127
953;"Xiaomi";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Nvidia";"other";1.3;53275;166
954;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;4;0;500;"HDD";"Intel";"linux";2.4;19277;100
955;"Dell";"Notebook";13.3;"1";1080;1;1920;"Intel";"Core i5";2.3;8;0;1024;"HDD";"Intel";"windows";1.62;34579;166
956;"Asus";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;16;1024;128;"Hybrid";"Nvidia";"windows";2.59;71342;141
957;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Nvidia";"linux";1.98;47686;141
958;"Lenovo";"2 in 1 Convertible";15.6;"3";1080;1;1920;"Intel";"Core i7";2.8;8;0;256;"SSD";"Intel";"windows";2.0;69211;141
959;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";2.0;4;0;500;"HDD";"Intel";"windows";2.1;17742;100
960;"MSI";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.4;68944;141
961;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Nvidia";"windows";2.2;24935;141
962;"Dell";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i7";2.4;8;0;256;"SSD";"Intel";"windows";1.23;73473;166
963;"Apple";"Ultrabook";15.4;"2";1800;0;2880;"Intel";"Core i7";2.9;16;0;512;"SSD";"AMD";"macos";1.83;152274;221
964;"Asus";"2 in 1 Convertible";15.6;"3";1080;1;1920;"Intel";"Core i7";2.7;12;0;2048;"HDD";"Nvidia";"windows";2.3;44702;141
965;"Dell";"2 in 1 Convertible";17.3;"3";1080;1;1920;"Intel";"Core i7";2.7;16;0;512;"SSD";"Nvidia";"windows";2.77;95851;127
966;"Acer";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;12;1024;128;"Hybrid";"Nvidia";"windows";2.4;53760;141
967;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";1.8;8;1024;128;"Hybrid";"Intel";"windows";2.02;45554;141
968;"Lenovo";"Notebook";13.3;"1";1080;0;1920;"Intel";"Core i3";2.4;4;0;180;"SSD";"Intel";"windows";1.44;39161;166
969;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;6;0;1024;"HDD";"Nvidia";"windows";2.18;42571;141
970;"Toshiba";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";2.2;59620;100
971;"HP";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.3;4;0;256;"SSD";"Intel";"windows";1.54;58607;157
972;"Lenovo";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.7;16;1024;256;"SSD";"Nvidia";"windows";4.6;146519;127
973;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"AMD";"windows";2.1;39694;141
974;"Dell";"Notebook";17.3;"3";1080;0;1920;"Intel";"Core i7";1.8;8;1024;128;"Hybrid";"AMD";"linux";2.8;58555;127
975;"HP";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.95;63670;157
976;"HP";"Ultrabook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.88;115709;141
977;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"other";2.2;24988;141
978;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"windows";1.98;51202;141
979;"HP";"Notebook";13.3;"1";1800;0;3200;"Intel";"Pentium Dual";1.5;4;0;32;"Flash Storage";"Intel";"other";1.29;32767;276
980;"Razer";"Ultrabook";12.5;"1";2160;1;3840;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.25;54825;352
981;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;1024;"HDD";"Intel";"other";1.86;15393;100
982;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Pentium Quad";1.6;4;0;500;"HDD";"Intel";"windows";2.2;23656;100
983;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Intel";"windows";2.3;45323;141
984;"Toshiba";"Notebook";13.3;"1";768;0;1366;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.5;64469;118
985;"Lenovo";"2 in 1 Convertible";11.3;"1";1080;1;1920;"Intel";"Core M";1.2;8;0;256;"SSD";"Intel";"windows";1.1;69211;195
986;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.0;4;0;128;"SSD";"AMD";"windows";2.3;26587;100
987;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Nvidia";"windows";2.1;46833;141
988;"Dell";"Ultrabook";13.3;"1";1800;1;3200;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.29;78695;276
989;"Lenovo";"Notebook";15.6;"3";2160;0;3840;"Intel";"Core i7";2.7;16;0;512;"SSD";"Nvidia";"windows";2.5;126274;282
990;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.6;16;0;1024;"HDD";"Nvidia";"other";4.0;53173;127
991;"Lenovo";"Notebook";14.0;"1";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;32;"Flash Storage";"Intel";"windows";1.43;14599;112
992;"MSI";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.7;16;1024;128;"Hybrid";"Nvidia";"windows";4.14;117163;127
993;"Asus";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.2;130483;141
994;"Lenovo";"2 in 1 Convertible";13.3;"1";1800;1;3200;"Intel";"Core i7";2.2;16;0;1024;"SSD";"Intel";"windows";1.3;95851;276
995;"Toshiba";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";1.05;118601;166
996;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;12;0;1024;"HDD";"Nvidia";"linux";3.0;50563;127
997;"Fujitsu";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.3;4;0;256;"SSD";"Intel";"windows";2.3;34579;100
998;"HP";"Ultrabook";14.0;"1";1080;0;1920;"Intel";"Core i7";2.5;8;0;512;"SSD";"Intel";"windows";1.54;99634;157
999;"Acer";"Notebook";15.6;"3";768;0;1366;"AMD";"A8-Series 7410";2.2;4;0;500;"HDD";"AMD";"windows";2.4;20619;100
1000;"Asus";"Netbook";11.6;"1";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;16;"Flash Storage";"Intel";"other";1.2;15339;135
1001;"Asus";"Notebook";13.3;"1";1800;0;3200;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.4;61272;276
1002;"Asus";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;8;1024;256;"Hybrid";"Nvidia";"windows";0.0;48432;141
1003;"Lenovo";"2 in 1 Convertible";13.3;"1";1800;1;3200;"Intel";"Core i5";1.8;8;0;256;"SSD";"Intel";"windows";1.3;63883;276
1004;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.95;58448;141
1005;"Toshiba";"Notebook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.2;64629;166
1006;"Acer";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";4.2;138475;127
1007;"Lenovo";"2 in 1 Convertible";14.0;"1";1440;1;2560;"Intel";"Core i7";2.6;16;0;512;"SSD";"Intel";"windows";2.8;130003;210
1008;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;8;0;1024;"HDD";"Nvidia";"windows";3.0;63243;127
1009;"HP";"Notebook";14.0;"1";768;0;1366;"Intel";"Celeron Dual";1.6;2;0;32;"Flash Storage";"Intel";"windows";1.44;13267;112
1010;"Microsoft";"Ultrabook";13.5;"1";1504;1;2256;"Intel";"Core i5";2.5;4;0;128;"SSD";"Intel";"windows";0.0;58022;201
1011;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;8;0;1024;"HDD";"Nvidia";"windows";2.6;47899;141
1012;"Lenovo";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;1024;128;"Hybrid";"Nvidia";"windows";2.5;53227;141
1013;"Lenovo";"Notebook";14.0;"1";1440;0;2560;"Intel";"Core i7";2.6;16;0;256;"SSD";"Intel";"windows";1.1;139594;210
1014;"Toshiba";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.47;79387;157
1015;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";2.9;103843;127
1016;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.96;36177;141
1017;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"windows";2.04;45102;100
1018;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";1.86;25841;100
1019;"Dell";"2 in 1 Convertible";17.3;"3";1080;1;1920;"Intel";"Core i5";1.6;12;0;1024;"HDD";"Nvidia";"windows";2.77;53227;127
1020;"MSI";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Nvidia";"windows";2.6;85195;127
1021;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;4;0;256;"SSD";"Intel";"windows";2.04;44702;141
1022;"Apple";"Ultrabook";12.0;"1";1440;0;2304;"Intel";"Core M";1.2;8;0;512;"Flash Storage";"Intel";"macos";0.0;68145;226
1023;"Dell";"2 in 1 Convertible";13.3;"1";1080;1;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.62;42518;166
1024;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";1.8;16;2048;256;"Hybrid";"AMD";"linux";2.02;55891;141
1025;"HP";"Notebook";15.6;"3";1080;0;1920;"AMD";"A9-Series 9410";2.9;6;0;1024;"Hybrid";"AMD";"windows";2.04;29303;141
1026;"HP";"Notebook";14.0;"1";1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.63;45821;157
1027;"Lenovo";"Notebook";17.3;"3";900;0;1600;"Intel";"Core i5";1.6;8;0;256;"SSD";"Nvidia";"other";2.8;37189;106
1028;"Dell";"Gaming";15.6;"3";2160;0;3840;"Intel";"Core i7";2.8;16;1024;256;"Hybrid";"Nvidia";"windows";4.42;152860;282
1029;"HP";"Workstation";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Nvidia";"windows";2.59;83170;141
1030;"Xiaomi";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i5";2.3;8;0;256;"SSD";"Nvidia";"windows";1.28;49817;166
1031;"Dell";"2 in 1 Convertible";15.6;"3";1080;1;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";0.0;53227;141
1032;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.7;8;0;1024;"HDD";"AMD";"linux";2.3;42943;100
1033;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.84;65481;141
1034;"Razer";"Gaming";17.3;"3";2160;1;3840;"Intel";"Core i7";2.9;32;0;1024;"SSD";"Nvidia";"windows";3.49;324955;255
1035;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;4;0;1024;"HDD";"Intel";"windows";2.25;29784;141
1036;"Toshiba";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";2.0;67026;141
1037;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"other";2.2;29251;141
1038;"Razer";"Gaming";14.0;"1";1080;0;1920;"Intel";"Core i7";2.8;16;0;512;"SSD";"Nvidia";"windows";1.95;154459;157
1039;"HP";"Notebook";15.6;"3";768;0;1366;"AMD";"E-Series E2-9000e";1.5;4;0;500;"HDD";"AMD";"other";1.86;13746;100
1040;"Dell";"Ultrabook";12.5;"1";768;0;1366;"Intel";"Core i3";2.3;4;0;128;"SSD";"Intel";"windows";1.5;62176;125
1041;"HP";"Netbook";12.5;"1";1080;0;1920;"Intel";"Core M";1.2;8;0;512;"SSD";"Intel";"windows";0.97;101658;176
1042;"Dell";"Ultrabook";13.3;"1";2160;1;3840;"Intel";"Core i7";1.8;8;0;256;"SSD";"Intel";"windows";1.21;103843;331
1043;"Asus";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.6;8;1024;128;"Hybrid";"Nvidia";"windows";3.52;58990;127
1044;"HP";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";1.8;16;0;512;"SSD";"Intel";"windows";2.1;61752;141
1045;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.1;4;0;1024;"HDD";"Intel";"windows";2.0;18062;100
1046;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Pentium Quad";1.6;4;0;1024;"HDD";"Intel";"windows";1.96;26640;100
1047;"Apple";"Ultrabook";13.3;"1";1600;0;2560;"Intel";"Core i5";2.0;8;0;256;"SSD";"Intel";"macos";1.37;75604;227
1048;"Lenovo";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"windows";2.4;43636;141
1049;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.3;4;0;500;"HDD";"Intel";"linux";2.09;27899;100
1050;"Dell";"Gaming";17.3;"3";1080;0;1920;"Intel";"Core i7";2.8;32;1024;256;"Hybrid";"Nvidia";"windows";4.42;167779;127
1051;"Dell";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"Intel";"windows";0.0;77203;166
1052;"Huawei";"Ultrabook";13.0;"1";1440;0;2160;"Intel";"Core i7";2.7;8;0;512;"SSD";"Intel";"windows";1.05;79867;200
1053;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.4;8;0;256;"SSD";"Intel";"windows";2.09;56634;141
1054;"Dell";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i5";1.6;8;0;256;"SSD";"Intel";"windows";1.23;74539;166
1055;"Lenovo";"2 in 1 Convertible";13.3;"1";1800;1;3200;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.3;79867;276
1056;"Lenovo";"Gaming";15.6;"3";1080;0;1920;"AMD";"FX 8800P";2.1;16;1024;512;"Hybrid";"AMD";"windows";2.5;57958;141
1057;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.5;8;0;1024;"Hybrid";"AMD";"windows";2.32;47686;141
1058;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.4;8;0;500;"HDD";"Intel";"windows";2.09;55754;141
1059;"Lenovo";"Notebook";14.0;"1";768;0;1366;"Intel";"Celeron Dual";1.1;4;0;64;"Flash Storage";"Intel";"windows";1.44;13267;112
1060;"Lenovo";"Netbook";12.5;"1";1080;1;1920;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.3;87912;176
1061;"HP";"Notebook";17.3;"3";900;0;1600;"Intel";"Core i3";2.0;8;0;1024;"HDD";"Intel";"windows";2.54;26054;106
1062;"Dell";"Notebook";14.0;"2";768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"windows";1.6;46620;112
1063;"Lenovo";"Notebook";14.0;"2";768;0;1366;"Intel";"Celeron Dual";1.6;2;0;64;"Flash Storage";"Intel";"windows";1.5;12201;112
1064;"Acer";"Notebook";14.0;"2";1080;0;1920;"Intel";"Core i3";2.4;4;0;128;"SSD";"Intel";"windows";1.8;33886;157
1065;"HP";"Netbook";11.6;"1";768;0;1366;"Intel";"Celeron Dual";1.6;2;0;32;"Flash Storage";"Intel";"windows";1.17;11136;135
1066;"HP";"Netbook";11.6;"1";768;0;1366;"Intel";"Celeron Dual";1.6;2;0;32;"Flash Storage";"Intel";"windows";1.17;11136;135
1067;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.3;4;0;500;"HDD";"Intel";"windows";2.31;37570;100
1068;"HP";"Notebook";14.0;"2";1080;0;1920;"Intel";"Core i5";2.5;8;0;256;"SSD";"Intel";"windows";1.64;53840;157
1069;"HP";"Notebook";14.0;"2";1080;0;1920;"Intel";"Core i7";2.5;8;0;256;"SSD";"Intel";"windows";1.43;118761;157
1070;"Acer";"Notebook";14.0;"2";768;0;1366;"Intel";"Core i3";2.0;8;0;1024;"HDD";"Intel";"windows";2.1;20726;112
1071;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.5;4;0;500;"HDD";"Nvidia";"windows";2.2;38379;100
1072;"Dell";"2 in 1 Convertible";13.3;"1";1080;1;1920;"Intel";"Core i7";1.8;8;0;1024;"HDD";"Intel";"windows";1.62;44702;166
1073;"Lenovo";"2 in 1 Convertible";14.0;"2";1440;1;2560;"Intel";"Core i5";2.3;8;0;256;"SSD";"Intel";"windows";1.36;87219;210
1074;"Dell";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i7";1.8;8;0;256;"SSD";"AMD";"windows";1.4;49651;166
1075;"HP";"Notebook";17.3;"3";1080;0;1920;"Intel";"Core i5";1.6;8;0;1024;"HDD";"Nvidia";"windows";2.5;47739;127
1076;"Lenovo";"Notebook";17.3;"3";900;0;1600;"Intel";"Core i5";2.5;8;0;1024;"HDD";"Nvidia";"other";2.8;31382;106
1077;"Razer";"Gaming";14.0;"2";1080;0;1920;"Intel";"Core i7";2.8;16;0;1024;"SSD";"Nvidia";"windows";1.95;186427;157
1078;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i3";2.4;4;0;256;"SSD";"Intel";"windows";2.04;41025;100
1079;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i3";2.3;6;0;128;"SSD";"Nvidia";"windows";2.4;30316;141
1080;"HP";"Notebook";17.3;"3";1080;0;1920;"AMD";"A6-Series 9220";2.5;4;0;500;"HDD";"AMD";"windows";2.71;23390;127
1081;"HP";"Ultrabook";13.3;"1";1080;1;1920;"Intel";"Core i7";2.7;8;0;256;"SSD";"Intel";"windows";1.11;71875;166
1082;"Asus";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i3";2.0;4;0;1024;"HDD";"Intel";"linux";2.0;20726;141
1083;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.5;6;0;1024;"HDD";"AMD";"windows";2.19;40706;100
1084;"Lenovo";"2 in 1 Convertible";14.0;"2";1080;1;1920;"Intel";"Core i7";2.5;4;0;128;"SSD";"Intel";"windows";1.8;33993;157
1085;"Lenovo";"2 in 1 Convertible";15.6;"3";1080;1;1920;"Intel";"Core i7";2.5;4;0;256;"SSD";"Intel";"windows";1.8;45128;141
1086;"Dell";"2 in 1 Convertible";15.6;"3";1080;1;1920;"Intel";"Core i7";2.7;16;0;512;"SSD";"Intel";"windows";2.09;62817;141
1087;"Asus";"Notebook";15.6;"3";768;0;1366;"Intel";"Celeron Dual";1.6;4;0;500;"HDD";"Intel";"windows";2.2;19660;100
1088;"Dell";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;4;1024;128;"Hybrid";"Nvidia";"windows";2.18;48618;141
1089;"Lenovo";"Ultrabook";14.0;"2";1080;0;1920;"Intel";"Core i7";2.6;8;0;256;"SSD";"Intel";"windows";1.7;79867;157
1090;"Lenovo";"Notebook";17.3;"3";1080;0;1920;"Intel";"Core i7";1.8;8;0;2048;"HDD";"Nvidia";"other";2.8;45235;127
1091;"HP";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i5";2.5;4;0;500;"HDD";"Intel";"other";1.96;26587;100
1092;"Lenovo";"2 in 1 Convertible";13.3;"1";1800;1;3200;"Intel";"Core i7";2.5;16;0;512;"SSD";"Intel";"windows";1.3;79867;276
1093;"Vero";"Notebook";13.3;"1";1080;0;1920;"Intel";"Atom X5-Z8350";1.4;4;0;32;"Flash Storage";"Intel";"windows";1.35;10443;166
1094;"MSI";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"windows";2.2;44702;141
1095;"Lenovo";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i5";2.5;6;0;256;"SSD";"Intel";"windows";2.2;30849;141
1096;"Dell";"Ultrabook";13.3;"1";1080;0;1920;"Intel";"Core i7";1.8;64;0;256;"SSD";"AMD";"windows";1.4;50882;166
1097;"Acer";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i7";2.7;8;0;1024;"HDD";"Nvidia";"windows";2.23;39534;141
1098;"Acer";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.8;8;1024;128;"Hybrid";"Nvidia";"windows";2.7;67133;141
1099;"Dell";"Notebook";15.6;"3";768;1;1366;"Intel";"Core i3";2.4;8;0;1024;"HDD";"Intel";"windows";2.3;24989;100
1100;"Acer";"Notebook";15.6;"3";1080;0;1920;"Intel";"Core i3";2.7;4;0;1024;"HDD";"Nvidia";"windows";2.2;28238;141
1101;"Dell";"Notebook";15.6;"3";768;0;1366;"Intel";"Core i7";2.7;12;0;1024;"HDD";"Intel";"windows";2.3;37992;100
1102;"Lenovo";"Notebook";14.0;"2";768;0;1366;"Intel";"Celeron Dual";1.6;2;0;64;"Flash Storage";"Intel";"windows";1.5;12201;112
1103;"Acer";"Notebook";15.6;"3";768;0;1366;"Intel";"Pentium Quad";1.1;4;0;500;"HDD";"Intel";"windows";2.4;20246;100
1104;"Asus";"Gaming";15.6;"3";1080;0;1920;"Intel";"Core i7";2.6;16;1024;256;"Hybrid";"Nvidia";"windows";2.34;123876;141
1105;"Lenovo";"2 in 1 Convertible";13.9;"1";2160;1;3840;"Intel";"Core i7";1.8;16;0;512;"SSD";"Intel";"windows";1.4;98515;317
1106;"Vero";"Notebook";14.0;"2";768;0;1366;"Intel";"Atom X5-Z8350";1.4;2;0;32;"Flash Storage";"Intel";"windows";1.45;11231;112
